row_id,id,row_title,block,+/-,accounts_included,variable_name,text_field,variable_text,ib_ub,calculated,formula,Saldo,always_show,toggle_show,editable,style,item_name,Abstrakt,Datatyp,period_type,block_sub
152,843,Inköp,MAT,,,arets_inkop_ovrmat,,,,true,ovrmat_ub-ovrmat_ib,,true,,,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenInkop,false,xbrli:monetaryItemType,duration,
153,844,Rörelseförvärv,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenRorelseforvarv,false,xbrli:monetaryItemType,duration,
154,845,Fusion,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
155,846,Försäljningar/utrangeringar,MAT,,,arets_fsg_ovrmat,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenForsaljningarUtrangeringar,false,xbrli:monetaryItemType,duration,
156,847,Omklassificeringar,MAT,,,arets_omklass_ovrmat,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
157,848,Omräkningsdifferenser,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
158,849,Utgående anskaffningsvärden,MAT,,1290-1297,ovrmat_ub,,,UB,,,debit,true,,,S2,OvrigaMateriellaAnlaggningstillgangarAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
159,,Avskrivningar,MAT,,,,,,,,,,true,,,H3,,,,,
160,850,Ingående avskrivningar,MAT,,1299,ack_avskr_ovrmat_ib,,,IB,,,credit,true,,,,OvrigaMateriellaAnlaggningstillgangarAvskrivningar,false,xbrli:monetaryItemType,instant,
161,851,Förändringar av avskrivningar,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarAbstract,true,xbrli:stringItemType,duration,
162,852,Fusion,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarFusion,false,xbrli:monetaryItemType,duration,
163,853,Återförda avskrivningar vid försäljningar/utrangeringar,MAT,,,aterfor_avskr_fsg_ovrmat,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarAterfordaAvskrivningarForsaljningarRespUtrangeringar,false,xbrli:monetaryItemType,duration,
164,854,Omklassificeringar,MAT,,,,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
165,855,Årets avskrivningar,MAT,,,arets_avskr_ovrmat,,,,true,ack_avskr_ovrmat_ub-ack_avskr_ovrmat_ib,,true,,,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarAretsAvskrivningar,false,xbrli:monetaryItemType,duration,
166,856,Omräkningsdifferenser,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringAvskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
167,857,Utgående avskrivningar,MAT,,1299,ack_avskr_ovrmat_ub,,,UB,,,credit,true,,,S2,OvrigaMateriellaAnlaggningstillgangarAvskrivningar,false,xbrli:monetaryItemType,instant,
168,,Nedskrivningar,MAT,,,,,,,,,,false,,,H3,,,,,NEDSKR
169,858,Ingående nedskrivningar,MAT,,1298,ack_nedskr_ovrmat_ib,,,IB,,,credit,false,true,true,,OvrigaMateriellaAnlaggningstillgangarNedskrivningar,false,xbrli:monetaryItemType,instant,NEDSKR
170,859,Förändringar av nedskrivningar,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,NEDSKR
171,860,Fusion,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,NEDSKR
172,861,Återförda nedskrivningar vid försäljningar/utrangeringar,MAT,,,,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarAterfordaNedskrivningarForsaljningarRespUtrangeringar,false,xbrli:monetaryItemType,duration,NEDSKR
173,862,Återförda nedskrivningar,MAT,,,,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,NEDSKR
174,863,Omklassificeringar,MAT,,,,,,,,,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,NEDSKR
175,864,Årets nedskrivningar,MAT,,,arets_nedskr_ovrmat,,,,true,ack_nedskr_ovrmat_ub-ack_nedskr_ovrmat_ib,,false,true,true,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,NEDSKR
176,865,Omräkningsdifferenser,MAT,,,,,,,,,,false,,,,OvrigaMateriellaAnlaggningstillgangarForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,NEDSKR
177,866,Utgående nedskrivningar,MAT,,1298,ack_nedskr_ovrmat_ub,,,UB,,,credit,false,true,,S2,OvrigaMateriellaAnlaggningstillgangarNedskrivningar,false,xbrli:monetaryItemType,instant,NEDSKR
178,867,Redovisat värde,MAT,,,red_varde_ovrmat,,,,true,ovrmat_ub+ack_avskr_ovrmat_ub+ack_nedskr_ovrmat_ub,debit,true,,,S2,OvrigaMateriellaAnlaggningstillgangar,false,xbrli:monetaryItemType,instant,
179,868,Kommentar till not,MAT,,,,,,,,,,false,,,,NotOvrigaMateriellaAnlaggningstillgangarKommentar,false,xbrli:stringItemType,duration,
180,869,Pågående nyanläggningar och förskott avseende materiella anläggningstillgångar,,,,,,,,,,,false,,,,NotPagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangar,false,xbrli:stringItemType,duration,
181,870,Pågående nyanläggningar och förskott avseende materiella anläggningstillgångar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarAbstract,true,xbrli:stringItemType,duration,
182,871,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
183,872,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
184,873,Nedlagda utgifter,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenNedlagdaUtgifter,false,xbrli:monetaryItemType,duration,
185,874,Utbetalda förskott,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenUtbetaladeForskott,false,xbrli:monetaryItemType,duration,
186,875,Rörelseförvärv,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenRorelseforvarv,false,xbrli:monetaryItemType,duration,
187,876,Fusion,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
188,877,Försäljningar/utrangeringar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenForsaljningarUtrangeringar,false,xbrli:monetaryItemType,duration,
189,878,Återbetalda förskott,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenAterbetaladeForskott,false,xbrli:monetaryItemType,duration,
190,879,Bortskrivna förskott,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenBortskrivnaForskott,false,xbrli:monetaryItemType,duration,
191,880,Omklassificeringar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
192,881,Omräkningsdifferenser,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
193,882,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
194,883,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarNedskrivningar,false,xbrli:monetaryItemType,instant,
195,884,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
196,885,Fusion,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
197,886,Försäljningar/utrangeringar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarAterfordaNedskrivningarForsaljningarRespUtrangeringar,false,xbrli:monetaryItemType,duration,
198,887,Återförda nedskrivningar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
199,888,Bortskrivna förskott,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarBortskrivnaForskott,false,xbrli:monetaryItemType,duration,
200,889,Omklassificeringar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
201,890,Årets nedskrivningar,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
202,891,Omräkningsdifferenser,,,,,,,,,,,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
203,892,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarNedskrivningar,false,xbrli:monetaryItemType,instant,
204,893,Redovisat värde,,,,,,,,,,debit,false,,,,PagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangar,false,xbrli:monetaryItemType,instant,
205,894,Kommentar till not,,,,,,,,,,,false,,,,NotPagaendeNyanlaggningarForskottMateriellaAnlaggningstillgangarKommentar,false,xbrli:stringItemType,duration,
206,895,Andelar i koncernföretag,,,,,,,,,,,false,,,,NotAndelarKoncernforetag,false,xbrli:stringItemType,duration,
207,896,Andelar i koncernföretag,,,,,,,,,,,false,,,,AndelarKoncernforetagAbstract,true,xbrli:stringItemType,duration,
208,897,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndelarKoncernforetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
209,898,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
210,899,Inköp,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenInkop,false,xbrli:monetaryItemType,duration,
211,900,Fusion,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
212,901,Försäljningar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenForsaljningar,false,xbrli:monetaryItemType,duration,
213,902,Lämnade aktieägartillskott,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenLamnadeAktieagartillskott,false,xbrli:monetaryItemType,duration,
214,903,Återbetalning av lämnat aktieägartillskott,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenAterbetalningLamnatAktieagartillskott,false,xbrli:monetaryItemType,duration,
215,904,"Tillskott till/uttag från handelsbolag ",,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenTillskottUttagHandelsbolag,false,xbrli:monetaryItemType,duration,
216,905,Årets resultatandel,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenAretsResultatAndel,false,xbrli:monetaryItemType,duration,
217,906,Omklassificeringar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
218,907,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
219,908,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndelarKoncernforetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
220,909,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,AndelarKoncernforetagNedskrivningar,false,xbrli:monetaryItemType,instant,
221,910,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
222,911,Fusion,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
223,912,Försäljningar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAterfordaNedskrivningarForsaljningar,false,xbrli:monetaryItemType,duration,
224,913,Återförda nedskrivningar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
225,914,Omklassificeringar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAretsOmklassificeringar,false,xbrli:monetaryItemType,duration,
226,915,Årets nedskrivningar,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
227,916,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndelarKoncernforetagForandringNedskrivningarAretsOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
228,917,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,AndelarKoncernforetagNedskrivningar,false,xbrli:monetaryItemType,instant,
229,918,Redovisat värde,,,,,,,,,,debit,false,,,,AndelarKoncernforetag,false,xbrli:monetaryItemType,instant,
230,919,Kommentar,,,,,,,,,,,false,,,,AndelarKoncernforetagKommentar,false,xbrli:stringItemType,duration,
231,920,Innehav av andelar i koncernföretag,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetag,false,xbrli:stringItemType,duration,
232,921,Innehav av andelar i koncernföretag,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagInklusiveUppgiftForetagTuple,false,,,
233,922,Företagets namn,,,,,,,,,,,false,,,,ForetagetsNamn,false,xbrli:stringItemType,duration,
234,923,Organisationsnummer,,,,,,,,,,,false,,,,Organisationsnummer,false,xbrli:stringItemType,duration,
235,924,Säte,,,,,,,,,,,false,,,,ForetagetsSate,false,xbrli:stringItemType,duration,
236,925,Antal andelar,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagAntalAndelar,false,xbrli:sharesItemType,instant,
237,926,Eget kapital,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagEgetKapital,false,xbrli:monetaryItemType,instant,
238,927,Årets resultat,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagAretsResultat,false,xbrli:monetaryItemType,duration,
239,928,Kapitalandel,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagKapitalandel,false,xbrli:pureItemType,instant,
240,929,Rösträttsandel,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagRostrattsandel,false,xbrli:pureItemType,instant,
241,930,Redovisat värde,,,,,,,,,,debit,false,,,,InnehavAndelarKoncernforetagRedovisatVarde,false,xbrli:monetaryItemType,instant,
242,931,Kommentar,,,,,,,,,,,false,,,,InnehavAndelarKoncernforetagKommentar,false,xbrli:stringItemType,duration,
243,932,Kommentar till not,,,,,,,,,,,false,,,,NotAndelarKoncernforetagKommentar,false,xbrli:stringItemType,duration,
244,933,Fordringar hos koncernföretag,,,,,,,,,,,false,,,,NotFordringarKoncernforetagLangfristiga,false,xbrli:stringItemType,duration,
245,934,Fordringar hos koncernföretag,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaAbstract,true,xbrli:stringItemType,duration,
246,935,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,FordringarKoncernforetagLangfristigaAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
247,936,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
248,937,Tillkommande fordringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenTillkommandeFordringar,false,xbrli:monetaryItemType,duration,
249,938,Rörelseförvärv,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenRorelseforvarv,false,xbrli:monetaryItemType,duration,
250,939,Fusion,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
251,940,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenRegleradeFordringar,false,xbrli:monetaryItemType,duration,
252,941,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
253,942,Omklassificeringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenAretsOmklassificeringar,false,xbrli:monetaryItemType,duration,
254,943,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
255,944,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,FordringarKoncernforetagLangfristigaAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
256,945,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarKoncernforetagLangfristigaNedskrivningar,false,xbrli:monetaryItemType,instant,
257,946,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarAbstract,true,xbrli:stringItemType,duration,
258,947,Reglerade fordringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarRegleradeFordringar,false,xbrli:monetaryItemType,duration,
259,948,Fusion,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
260,949,Återförda nedskrivningar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
261,950,Bortskrivna fordringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarBortskrivnafordringar,false,xbrli:monetaryItemType,duration,
262,951,Omklassificeringar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarAretsOmklassificeringar,false,xbrli:monetaryItemType,duration,
263,952,Årets nedskrivningar,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
264,953,Omräkningsdifferenser,,,,,,,,,,,false,,,,FordringarKoncernforetagLangfristigaForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
265,954,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,FordringarKoncernforetagLangfristigaNedskrivningar,false,xbrli:monetaryItemType,instant,
266,955,Redovisat värde,,,,,,,,,,debit,false,,,,FordringarKoncernforetagLangfristiga,false,xbrli:monetaryItemType,instant,
267,956,Kommentar till not,,,,,,,,,,,false,,,,NotFordringarKoncernforetagLangfristigaKommentar,false,xbrli:stringItemType,duration,
268,957,Andelar i intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,NotAndelarIntresseforetagGemensamtStyrdaForetag,false,xbrli:stringItemType,duration,
269,958,Andelar i intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAbstract,true,xbrli:stringItemType,duration,
270,959,Ingående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
271,960,Förändringar av anskaffningsvärden,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenAbstract,true,xbrli:stringItemType,duration,
272,961,Inköp,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenInkop,false,xbrli:monetaryItemType,duration,
273,962,Fusion,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenFusion,false,xbrli:monetaryItemType,duration,
274,963,Försäljningar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenForsaljningar,false,xbrli:monetaryItemType,duration,
275,964,Lämnade aktieägartillskott,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenLamnadeAktieagartillskott,false,xbrli:monetaryItemType,duration,
276,965,Återbetalning av lämnat aktieägartillskott,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenAterbetalningLamnatAktieagartillskott,false,xbrli:monetaryItemType,duration,
277,966,"Tillskott till/uttag från handelsbolag ",,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringAnskaffningsvardenTillskottUttagHandelsbolag,false,xbrli:monetaryItemType,duration,
278,967,Årets resultatandel,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenAretsResultatAndel,false,xbrli:monetaryItemType,duration,
279,968,Omklassificeringar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenOmklassificeringar,false,xbrli:monetaryItemType,duration,
280,969,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvardenOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
281,970,Utgående anskaffningsvärden,,,,,,,,,,debit,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
282,971,Ingående nedskrivningar,,,,,,,,,,credit,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
283,972,Förändringar av nedskrivningar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagNedskrivningarAbstract,true,xbrli:stringItemType,duration,
284,973,Fusion,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarFusion,false,xbrli:monetaryItemType,duration,
285,974,Försäljningar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarAterfordaNedskrivningarForsaljningar,false,xbrli:monetaryItemType,duration,
286,975,Återförda nedskrivningar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarAterfordaNedskrivningar,false,xbrli:monetaryItemType,duration,
287,976,Omklassificeringar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarOmklassificeringar,false,xbrli:monetaryItemType,duration,
288,977,Årets nedskrivningar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarAretsNedskrivningar,false,xbrli:monetaryItemType,duration,
289,978,Omräkningsdifferenser,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagForandringNedskrivningarOmrakningsdifferenser,false,xbrli:monetaryItemType,duration,
290,979,Utgående nedskrivningar,,,,,,,,,,credit,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagNedskrivningar,false,xbrli:monetaryItemType,instant,
291,980,Redovisat värde,,,,,,,,,,debit,false,,,,AndelarIntresseforetagGemensamtStyrdaForetag,false,xbrli:monetaryItemType,instant,
292,981,Kommentar,,,,,,,,,,,false,,,,AndelarIntresseforetagGemensamtStyrdaForetagKommentar,false,xbrli:stringItemType,duration,
293,982,Innehav av andelar i intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetag,false,xbrli:stringItemType,duration,
294,983,Innehav av intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagInklusiveUppgiftForetagK2Tuple,false,,,
295,984,Företagets namn,,,,,,,,,,,false,,,,ForetagetsNamn,false,xbrli:stringItemType,duration,
296,985,Typ av företag,,,,,,,,,,,false,,,,IntresseforetagGemensamtStyrdaForetagList,false,enum:enumerationItemType,duration,
297,986,Intresseföretag (Värde),,,,,,,,,,,false,,,,ForetagTypIntresseforetagMember,true,nonnum:domainItemType,duration,
298,987,Gemensamt styrt företag (Värde),,,,,,,,,,,false,,,,ForetagTypGemensamtStyrtForetagMember,true,nonnum:domainItemType,duration,
299,988,Organisationsnummer,,,,,,,,,,,false,,,,Organisationsnummer,false,xbrli:stringItemType,duration,
300,989,Säte,,,,,,,,,,,false,,,,ForetagetsSate,false,xbrli:stringItemType,duration,
301,990,Antal andelar,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagAntalAndelar,false,xbrli:sharesItemType,instant,
302,991,Eget kapital,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagEgetKapital,false,xbrli:monetaryItemType,instant,
303,992,Årets resultat,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagAretsResultat,false,xbrli:monetaryItemType,duration,
304,993,Kapitalandel,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagKapitalandel,false,xbrli:pureItemType,instant,
305,994,Rösträttsandel,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagRostrattsandel,false,xbrli:pureItemType,instant,
306,995,Redovisat värde,,,,,,,,,,debit,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagRedovisatVarde,false,xbrli:monetaryItemType,instant,
307,996,Kommentar,,,,,,,,,,,false,,,,InnehavAndelarIntresseforetagGemensamtStyrdaForetagKommentar,false,xbrli:stringItemType,duration,
308,997,Kommentar till not,,,,,,,,,,,false,,,,NotAndelarIntresseforetagGemensamtStyrdaForetagKommentar,false,xbrli:stringItemType,duration,
309,998,Fordringar hos intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,NotFordringarIntresseforetagGemensamtStyrdaForetag,false,xbrli:stringItemType,duration,
310,999,Fordringar hos intresseföretag och gemensamt styrda företag,,,,,,,,,,,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagAbstract,true,xbrli:stringItemType,duration,
311,1000,"Ingående anskaffningsvärden ",,,,,,,,,,debit,false,,,,FordringarIntresseforetagGemensamtStyrdaForetagAnskaffningsvarden,false,xbrli:monetaryItemType,instant,
